20:19, 2618601030 
20:19, 2640943330 
20:20, 2671663460 
20:20, 2707187860 
20:20, 2727646404 
20:20, 2763184753 
20:20, 2789836725 
20:20, 2825297381 
20:20, 2851988915 
20:20, 2883258549 
20:20, 2912618527 
20:20, 2939279537 
20:20, 2968660767 
20:20, 3001470143 
20:20, 3038517327 
20:20, 3075476529 
20:20, 3112595121 
20:20, 3149607453 
20:20, 3186618267 
20:20, 3223615669 
20:20, 3260644817 
20:20, 3297616339 
20:21, 3334642463 
20:21, 3371604761 
20:21, 3408667071 
20:21, 3445632352 
20:21, 3482652182 
20:21, 3526192196 
20:21, 3550946456 
20:21, 3587960342 
20:21, 3623954086 
20:21, 3656313468 
20:21, 3693359186 
20:21, 3730315470 
20:21, 3767274790 
20:21, 3804352034 
20:21, 3841103354 
20:21, 3889353324 
20:21, 3913656704 
20:21, 3948889894 
20:21, 3984704514 
20:21, 4021801714 
20:22, 4069382318 
20:22, 4118705526 
20:22, 4155763499 
20:22, 4204683001 
20:22, 4229393287 
20:22, 4266206493 
20:22, 7064443 
20:22, 44102909 
20:22, 81104651 
20:22, 117626447 
20:22, 153725073 
20:22, 190696057 
20:22, 227734151 
20:22, 264459489 
20:22, 301315351 
20:22, 336742881 
20:22, 373847707 
20:22, 410226835 
20:22, 447223907 
20:23, 484064507 
20:23, 521105951 
20:23, 558080497 
20:23, 607445152 
20:23, 642912384 
20:23, 667639274 
20:23, 704619542 
20:23, 741630264 
20:23, 791040138 
20:23, 815688314 
20:23, 852653414 
20:23, 889614252 
20:23, 926640422 
20:23, 963405192 
20:23, 998588324 
20:23, 1035557860 
20:23, 1084887562 
20:23, 1121890740 
20:23, 1157646146 
20:23, 1194500502 
20:24, 1231496032 
20:24, 1268531006 
20:24, 1305429314 
20:24, 1354765047 
20:24, 1403847407 
20:24, 1428579049 
20:24, 1465552031 
20:24, 1498409551 
20:24, 1535423285 
20:24, 1572342997 
20:24, 1607887319 
20:24, 1644805513 
20:24, 1681782897 
20:24, 1718761635 
20:24, 1754721959 
20:24, 1791221267 
20:24, 1828111879 
20:24, 1865156067 
20:24, 1897228559 
20:25, 1932384355 
20:25, 1967556685 
20:25, 2003181555 
20:25, 2040231827 
20:25, 2077279150 
20:25, 2114265490 
20:25, 2151253582 
20:25, 2187626720 
20:25, 2224343032 
20:25, 2261337102 
20:25, 2310467676 
20:25, 2334315726 
20:25, 2371075884 
20:25, 2420411506 
20:25, 2443271244 
20:25, 2479981226 
20:25, 2512090536 
20:25, 2549115306 
20:25, 2586057788 
20:25, 2623071452 
20:26, 2660038070 
20:26, 2694126642 
20:26, 2728728368 
20:26, 2765650998 
20:26, 2800956055 
20:26, 2838033673 
20:26, 2874249267 
20:26, 2909353545 
20:26, 2946367291 
20:26, 2983308009 
20:26, 3020083523 
20:26, 3053508563 
20:26, 3090467765 
20:26, 3127487687 
20:26, 3164463587 
20:26, 3201583697 
20:26, 3238577813 
20:26, 3275509691 
20:26, 3312553691 
20:26, 3349562855 
20:27, 3386614515 
20:27, 3423637263 
20:27, 3460670707 
20:27, 3497673791 
20:27, 3534589094 
20:27, 3571686224 
20:27, 3608611890 
20:27, 3631190926 
20:27, 3631190926 
20:27, 3631190926 
20:27, 3644791218 
20:27, 3677079534 
20:27, 3709405800 
20:27, 3741653130 
20:27, 3773973324 
20:27, 3806199402 
20:27, 3838531740 
20:27, 3870871668 
20:27, 3903141768 
20:27, 3935387580 
20:28, 3967724472 
20:28, 4000018860 
20:28, 4032345126 
20:28, 4064616744 
20:28, 4096931129 
20:28, 4129149617 
20:28, 4161453113 
20:28, 4193727767 
20:28, 4226088947 
20:32, 2665469437 
20:32, 2752615997 
20:32, 2784974141 
20:32, 2817301925 
20:32, 2849593277 
20:32, 2881845161 
20:33, 2914109189 
20:33, 2946476441 
20:33, 2978725289 
20:33, 3010998688 
20:33, 3043338616 
20:33, 3075664882 
20:33, 3107966860 
20:33, 3140229370 
20:33, 3183312336 
